# 洪武正韻字表
# version: 20200322
# author: hhliow (github.com/hhliow)
# license: cc by-sa 4.0
# The pronunciation follows the system of 洪武正韻譯訓.
# Trailing ' denotes 全濁上聲 syllables pronounced as 去聲.
# The following common realization of the pronunciation is not marked explicitly:
#   Palatalization or fricativization of /k/ /g/ /ŋ/ /ʔ/ /h/ /ɦ/ before /i/ /y/;
#   Merge of syllable codae -p -t -k into [ʔ];
#   Loss of breathiness in /ʂʱ/ /ʃʱ/ /sʱ/ /fʱ/ /ɦ/ which results in their merge into [ʂ] [ʃ] [s] [f] [h]~[x] respectively;
#   Merges of /iaw/ and /iɛw/.
# Credits:
#   Digitalization of 洪武正韻 gloss is done by Kanseki Repository and reorganized by hhliow.
#   Digitalization of 洪武正韻譯訓 syllabary is done by hhliow.
#   IPA transcription and data organization is done by hhliow (github.com/hhliow).
position	heading	char	ytenx_syllabary_entry	譯訓	ipa	gloss_literal
vol03_p15a_entry18	○	寬	243	퀀	kʰwɔn	(枯官切愛)¶(也裕也緩也廣也舒也不猛也从宀从萈萈胡官切與莧字不同監本从莧)
vol03_p15a_entry19		髖	243	퀀	kʰwɔn	(尻也脽也股骨也)
vol03_p15a_entry20	○	官	244	권	kwɔn	¶↡¶(沽歡切宦也職也使也公也荀子注官司主也又謂天子爲縣官又官舍曰官賈誼傳學者所學之官也)
vol03_p15b_entry01		冠	244	권	kwɔn	(冕弁總名)¶(元服也又翰韻凡正指冕弁謂之冠則平聲加冕弁於首謂之冠則去聲)
vol03_p15b_entry02		觀	244	권	kwɔn	(諦視又翰韻)
vol03_p15b_entry03		涫	244	권	kwɔn	(𩰾也又翰韻)¶
vol03_p15b_entry04		莞	244	권	kwɔn	(東莞地名又草似藺可以爲席詩下莞上簟亦作菅又旱韻又胡官切)
vol03_p15b_entry05		菅	244	권	kwɔn	(韓愈雪後詩豈念幽桂遺榛菅)¶(音官又刪韻)
vol03_p15b_entry06		棺	244	권	kwɔn	(黄帝始造棺槨有虞瓦棺周殷棺槨)
vol03_p15b_entry07		倌	244	권	kwɔn	(主駕者詩命彼倌人)
vol03_p15b_entry08		貫	244	권	kwɔn	(廣韻穿也薛仁貴傳)¶(一發洞貫又聯續也漢谷永傳以次貫行師古曰謂上所陳衆條諸事宜以次相續行之亦作毌又翰諌二韻)
vol03_p15b_entry09	○	剜	245	ᅙᅯᆫ	ʔwɔn	¶(爲歡切刻削)
vol03_p15b_entry10		眢	245	ᅙᅯᆫ	ʔwɔn	(目無明一曰廢井又先韻)
vol03_p15b_entry11		蜿	245	ᅙᅯᆫ	ʔwɔn	(蟠蜿龍貌又先銑二韻)
vol03_p15b_entry12		豌	245	ᅙᅯᆫ	ʔwɔn	(豆也)
vol03_p15b_entry13		涴	245	ᅙᅯᆫ	ʔwɔn	(泥著物又)¶(銑箇二韻)
vol03_p15b_entry14	○	岏	246	ᅌᅯᆫ俗원	(ŋ)wɔn˩	(吾官切㠝岏小山貌又鋭上也髙也)
vol03_p15b_entry15		忨	246	ᅌᅯᆫ俗원	(ŋ)wɔn˩	(貪也)
vol03_p15b_entry16		抏	246	ᅌᅯᆫ俗원	(ŋ)wɔn˩	(訛盡又挫也耗也又翰韻)
vol03_p15b_entry17		刓	246	ᅌᅯᆫ俗원	(ŋ)wɔn˩	¶(剸也刓角也史記漢書封爵刻印刓蘇林曰手弄角訛亦作园)
vol03_p15b_entry18		园	246	ᅌᅯᆫ俗원	(ŋ)wɔn˩	(圓也圭角泯鑠也莊五者园而幾方又團)
vol03_p15b_entry19		羱	246	ᅌᅯᆫ俗원	(ŋ)wɔn˩	¶↡¶(野羊)
vol03_p16a_entry01		蚖	246	ᅌᅯᆫ俗원	(ŋ)wɔn˩	(榮蚖一曰毒虺又先韻)
vol03_p16a_entry02	○	潘	247	풘俗펀	pʰwɔn	(鋪官切姓又見下及刪韻)
vol03_p16a_entry03		拌	247	풘俗펀	pʰwɔn	(集韻引方言楚人凡揮棄物謂)¶(之拌俗作拚非)
vol03_p16a_entry04	○	般	248	붠俗번	pwɔn	(逋潘切旋也運也多也辟也又見下及刪韻)
vol03_p16a_entry05		𤳖	248	붠俗번	pwɔn	(輩也部也黨也)
vol03_p16a_entry06	○	槃	249	뿬俗뼌	pʱwɔn˩	(蒲官)¶(切盛器籀文作盤又槃礴也)
vol03_p16a_entry07		盤	249	뿬俗뼌	pʱwɔn˩	(同上亦作柈又樂也書多盤又盤庚商王號漢書作般庚又盤屈也)
vol03_p16a_entry08		柈	249	뿬俗뼌	pʱwɔn˩	
vol03_p16a_entry09	○¶	般	249	뿬俗뼌	pʱwɔn˩	(樂也詩有般篇孟子般樂怠傲通作盤亦作弁卞)
vol03_p16a_entry10		弁	249	뿬俗뼌	pʱwɔn˩	(詩有小弁篇漢杜欽傳作小卞又霰韻)
vol03_p16a_entry11		卞	249	뿬俗뼌	pʱwɔn˩	¶(又霰韻)
vol03_p16a_entry12		胖	249	뿬俗뼌	pʱwɔn˩	(大也記心廣體胖又翰韻)
vol03_p16a_entry13		媻	249	뿬俗뼌	pʱwɔn˩	(媻媻往來貌又歌韻)
vol03_p16a_entry14		瘢	249	뿬俗뼌	pʱwɔn˩	(瘡痕)
vol03_p16a_entry15		幋	249	뿬俗뼌	pʱwɔn˩	(覆衣大巾)
vol03_p16a_entry16		鞶	249	뿬俗뼌	pʱwɔn˩	¶(大帶)
vol03_p16a_entry17		縏	249	뿬俗뼌	pʱwɔn˩	(小囊)
vol03_p16a_entry18		繁	249	뿬俗뼌	pʱwɔn˩	(馬飾大帶古作緐左傳繁纓以朝纓馬鞅記作樊又刪韻)
vol03_p16a_entry19		樊	249	뿬俗뼌	pʱwɔn˩	(記大路樊纓又刪韻)¶
vol03_p16a_entry20		磐	249	뿬俗뼌	pʱwɔn˩	(大石亦作盤漢文紀磐石之宗荀子國安于磐石)
vol03_p16a_entry21		磻	249	뿬俗뼌	pʱwɔn˩	(溪名一曰石著隿又歌哿箇三韻)
vol03_p16a_entry22		蟠	249	뿬俗뼌	pʱwɔn˩	(曲也)¶(屈也伏也揚子龍蟠于泥亦作盤袁宏諸葛亮賛初九龍蟠又鼠婦名又刪韻)
vol03_p16a_entry23		潘	249	뿬俗뼌	pʱwɔn˩	(列子鯢旋之潘爲淵音盤水之瀊洄)¶↡¶(曰潘亦作審)
vol03_p16b_entry01		瀊	249	뿬俗뼌	pʱwɔn˩	(同上亦作盤韓愈桃源行流水盤迴山百轉)
vol03_p16b_entry02		搫	249	뿬俗뼌	pʱwɔn˩	(除也)
vol03_p16b_entry03		審	249	뿬俗뼌	pʱwɔn˩	(莊子止水之審爲淵音盤)¶(簡文云蟠聚也又寢韻)
vol03_p16b_entry04		𨃞	249	뿬俗뼌	pʱwɔn˩	(屈足也)
vol03_p16b_entry05	○	瞞	250	뭔俗먼	mwɔn˩	(謨官切平目又目不明)
vol03_p16b_entry06		漫	250	뭔俗먼	mwɔn˩	(水大貌又翰韻上从曰曰)¶(音冒俗从日)
vol03_p16b_entry07		謾	250	뭔俗먼	mwɔn˩	(欺也又先翰諫三韻俗从日)
vol03_p16b_entry08		蹣	250	뭔俗먼	mwɔn˩	(踰也)
vol03_p16b_entry09		槾	250	뭔俗먼	mwɔn˩	(朽也亦作鏝慢又翰韻俗从日)
vol03_p16b_entry10		鏝	250	뭔俗먼	mwɔn˩	¶(同上又大㦸又翰韻俗从日)
vol03_p16b_entry11		墁	250	뭔俗먼	mwɔn˩	(孟子毁瓦畫墁又翰韻)
vol03_p16b_entry12		𩆓	250	뭔俗먼	mwɔn˩	(雨露濃貌)
vol03_p16b_entry13		樠	250	뭔俗먼	mwɔn˩	(木名又莊子以爲門戸則)¶(液樠音義謂脂出樠樠然又真韻)
vol03_p16b_entry14		饅	250	뭔俗먼	mwɔn˩	(饅頭)
vol03_p16b_entry15		曼	250	뭔俗먼	mwɔn˩	(曼曼長也逺也又模翰諫韻俗从日)
vol03_p16b_entry16		蔓	250	뭔俗먼	mwɔn˩	(蔓菁菜名諫韻)¶
vol03_p16b_entry17		縵	250	뭔俗먼	mwɔn˩	(車名周禮巾車卿乗夏縵注夏赤也五采畫無瑑也又翰諫韻)
vol03_p16b_entry18		鄤	250	뭔俗먼	mwɔn˩	(鄭地左傳成三年使東鄙覆諸鄤)
vol03_p16b_entry19	○¶	酸	251	ᄼᅯᆫ	swɔn	(蘇官切酢也)
vol03_p16b_entry20		𩆑	251	ᄼᅯᆫ	swɔn	(小雨)
vol03_p16b_entry21		狻	251	ᄼᅯᆫ	swɔn	(狻猊食虎豹一曰獅子)
vol03_p16b_entry22	○	鑽	252	ᅎᅯᆫ	tswɔn	(祖官切穿也亦作攢又翰韻)¶
vol03_p16b_entry23		攢	252	ᅎᅯᆫ	tswɔn	(與鑽同内則柤棃曰攢之又見下)
vol03_p16b_entry24	○	欑	253	ᅏᅯᆫ	tsʱwɔn˩	(徂官切積竹杖一曰木叢亦作攢又旱韻)
vol03_p16b_entry25		穳	253	ᅏᅯᆫ	tsʱwɔn˩	(刈禾積也)¶↡¶(亦作)
vol03_p17a_entry01		酇	253	ᅏᅯᆫ	tsʱwɔn˩	(聚也周禮百家爲酇又歌旱翰三韻)
vol03_p17a_entry02		菆	253	ᅏᅯᆫ	tsʱwɔn˩	(記菆塗龍輴菆塗謂殯也菆聚也聚木蓋櫬而塗之也又)¶(尤韻)
vol03_p17a_entry03		攢	253	ᅏᅯᆫ	tsʱwɔn˩	(族聚也相如賦攢戾莎韓愈詩西來騎似萬星攢亦作鑽菆)
vol03_p17a_entry04	○	端	254	둰	twɔn	(多官切正也首也直也萌也緒)¶(也等也通作耑漢志感物造耑小爾雅倍丈謂之端倍端謂之兩倍兩謂之疋杜預曰二丈爲端二端爲兩所謂疋也又玄端)¶(朝服又銑韻)
vol03_p17a_entry05		耑	254	둰	twɔn	(説文物初生之題也上象生形下象其根今謂物之首曰耑从山非)
vol03_p17a_entry06		剬	254	둰	twɔn	(整飭貌揚子藺相如)¶(剬而不傷廣韻齊也)
vol03_p17a_entry07	○	湍	255	퉌	tʰwɔn	(他官切激湍急瀨)
vol03_p17a_entry08		煓	255	퉌	tʰwɔn	(赫也又火盛漢書注髙祖父太上皇名煓)
vol03_p17a_entry09		貒	255	퉌	tʰwɔn	(獸似)¶(豕角在鼻上堪作弓李陵以貒弓遺蘇武)
vol03_p17a_entry10	○	團	256	뚼	tʱwɔn˩	(徒官切圜也聚也亦作园)
vol03_p17a_entry11		敦	256	뚼	tʱwɔn˩	(聚貌詩敦彼行葦又灰眞蕭軫)¶(震效隊韻)
vol03_p17a_entry12		專	256	뚼	tʱwɔn˩	(詩有敦瓜苦注敦猶專專也又圜也周禮其民專而長又先韻)
vol03_p17a_entry13		慱	256	뚼	tʱwɔn˩	(憂勞詩勞心慱慱兮)
vol03_p17a_entry14		摶	256	뚼	tʱwɔn˩	¶(説文圜也又摶擊又掜聚也禮母摶飯又控摶揣度也史記賈誼傳何足控摶又銑韻)
vol03_p17a_entry15		揣	256	뚼	tʱwɔn˩	(漢書賈誼服賦何足控揣)¶↡¶(如淳曰控引也揣音團控揣玩弄愛生之意也又賄哿二韻)
vol03_p17b_entry01		漙	256	뚼	tʱwɔn˩	(漙漙露多貌詩零露漙兮)
vol03_p17b_entry02		鷒	256	뚼	tʱwɔn˩	(鸛鷒鳥名爾雅)¶(鸛鷒鶝柔如鵲短尾射之銜矢射人)
vol03_p17b_entry03		𪆃	256	뚼	tʱwɔn˩	(鵰也亦作鶉廣韻鳶之别名)
vol03_p17b_entry04		鶉	256	뚼	tʱwɔn˩	(詩匪鶉匪鳶又眞韻又都昆切)¶
vol03_p17b_entry05		剸	256	뚼	tʱwɔn˩	(裁也斷也廣韻截木又先銑霰三韻)
vol03_p17b_entry06		篿	256	뚼	tʱwɔn˩	(説文圓竹器又先韻)
vol03_p17b_entry07	○	鸞	257	뤈	lwɔn˩	(盧官切神鳥出女牀山孫柔之)¶(瑞應圖鸞者赤神之精鳳凰之佐雞身赤毛色被五采鳴中五音人君進退有度親疏有序則至又和鸞車軨)
vol03_p17b_entry08		鑾	257	뤈	lwɔn˩	(鉌也)¶(以金爲鈴字亦作鸞崔豹古今注五路衡上金雀者朱鳥也口銜鈴鈴謂之鑾故謂朱鳥鑾也鸞口銜鈴故又謂之和鸞郭璞)¶(曰鸞鈴也在軛曰鸞在軾曰和漢五行志登車有和鸞之節師古曰和鈴也以金爲之施於衡上鸞亦金為而持衡銜鈴於鑣)¶(上動皆有聲以為舒疾之節杜預注左傳鸞在鑣和在衡也)
vol03_p17b_entry09		圝	257	뤈	lwɔn˩	(團圝圎也)
vol03_p17b_entry10		巒	257	뤈	lwɔn˩	(山小而鋭)
vol03_p17b_entry11		灤	257	뤈	lwɔn˩	(平灤水名)¶
vol03_p17b_entry12		欒	257	뤈	lwɔn˩	(木似蘭又檀欒竹貌欒欒瘠貌詩棘人欒欒兮亦作臠見廣韻又姓)
vol03_p17b_entry13		羉	257	뤈	lwɔn˩	(彘網)
vol03_p17b_entry14	○	桓	258	ᅘᅯᆫ俗원	ɦwɔn˩	(胡官切説文亭)¶↡¶(郵表徐曰表雙立爲桓今亭郵立木交於其端或謂之華表禮記檀弓三家視桓楹注云四植謂之桓一曰木名似栁又水名)¶(又桓桓威也又謚法辟土服逺曰桓又姓)
vol03_p18a_entry01		峘	258	ᅘᅯᆫ俗원	ɦwɔn˩	(爾雅小山岌大山峘集韻或作𡷗)
vol03_p18a_entry02		洹	258	ᅘᅯᆫ俗원	ɦwɔn˩	(説文水名左傳聲伯夢濟)¶(洹而歌洹洹流也)
vol03_p18a_entry03		貆	258	ᅘᅯᆫ俗원	ɦwɔn˩	(説文貉類貉子也詩有縣貆兮集韻通作狟)
vol03_p18a_entry04		荁	258	ᅘᅯᆫ俗원	ɦwɔn˩	(草名似堇葉大禮記内則冬用)¶(堇夏用荁)
vol03_p18a_entry05		完	258	ᅘᅯᆫ俗원/ᄋᆑᆫ	ɦwɔn˩	(同上切全也繕也)
vol03_p18a_entry06		丸	258	ᅘᅯᆫ俗원/ᄋᆑᆫ	ɦwɔn˩	(説文圜也傾側而轉者从反仄徐曰仄者一向欹而不可回也是故仄而)¶(可反爲丸可左可右也)
vol03_p18a_entry07		芄	258	ᅘᅯᆫ俗원	ɦwɔn˩	(説文芄蘭莞也詩芄蘭之枝)
vol03_p18a_entry08		汍	258	ᅘᅯᆫ俗원	ɦwɔn˩	(汍瀾泣貌)
vol03_p18a_entry09		紈	258	ᅘᅯᆫ俗원	ɦwɔn˩	(説文素也)
vol03_p18a_entry10		雈	258	ᅘᅯᆫ俗원	ɦwɔn˩	(説文)¶(亂也易爲雈葦)
vol03_p18a_entry11		瓛	258	ᅘᅯᆫ俗원	ɦwɔn˩	(説文桓圭公所執从玉獻聲字書又音钀馬鑣也)
vol03_p18a_entry12		豲	258	ᅘᅯᆫ俗원	ɦwɔn˩	(説文豕之逸也博雅豕屬長楊賦拕)¶(豪豲師古曰一名帬豲一曰邑名在天水)
vol03_p18a_entry13	○	暵	259	헌俗한	hɔn/han	(許干切乾也旱也亦作熯又翰旱二韻)¶¶
vol03_p18b_entry01	十刪¶¶↡¶	刪	260	ᄾᅡᆫ	ʂan	(師姦切除削也定也)
vol03_p18b_entry02		訕	260	ᄾᅡᆫ	ʂan	(謗也又諫韻)
vol03_p18b_entry03		潸	260	ᄾᅡᆫ	ʂan	(涕淚流貌詩潸焉出涕又產諫二韻)
vol03_p18b_entry04		山	260	ᄾᅡᆫ	ʂan	(同上切髙)¶(大有石曰山山宣也產也散氣以生萬物)
vol03_p18b_entry05		珊	260	ᄾᅡᆫ	ʂan	(同上切廣雅珊瑚珠也説文珊瑚生海中而色赤又闌珊彫散貌又珮聲)¶
vol03_p18b_entry06	○	散	261	ᄼᅪᆫ	swan	(相關切琴曲廣陵散又白居易詩閑散作平聲押又産諫二韻)
vol03_p18b_entry07		跚	261	ᄼᅪᆫ	swan	(蹣跚跛行貌)
vol03_p18b_entry08		姍	261	ᄼᅪᆫ	swan	(詐也媻姍)¶(行貌又先諫二韻)
vol03_p18b_entry09	○	關	262	관	kwan	(姑還切城塞門也門牡也扃也閉也塞也又姓又關戾機也又要會處又聯絡也又關白)¶(王褒頌進退得關其忠爾雅關關音聲和也又閒關崎嶇展轉貌又見下)
vol03_p18b_entry10		瘝	262	관	kwan	(瘝病也書恫瘝乃身)
vol03_p18b_entry11		癏	262	관	kwan	(同上)¶
vol03_p18b_entry12		矜	262	관	kwan	(同上漢和帝紀寤寐恫矜又與鰥同詩至于矜寡又眞庚二韻)
vol03_p18b_entry13		鰥	262	관	kwan	(魚名又老而無妻曰鰥亦作矜)
vol03_p18b_entry14		擐	262	관	kwan	¶(貫也見文字指歸又諫韻)
vol03_p18b_entry15		綸	262	관	kwan	(青絲綬又眞韻)
vol03_p18b_entry16	○	彎	263	ᅙᅪᆫ	ʔwan	(烏還切持弓闗矢亦作關)
vol03_p18b_entry17		關	263	ᅙᅪᆫ	ʔwan	(孟子關弓而射之)¶
vol03_p18b_entry18		灣	263	ᅙᅪᆫ	ʔwan	(水曲)
vol03_p18b_entry19	○	還	264	ᅘᅪᆫ	ɦwan˩	(胡關切返也退也顧也復也迴也歸也償也又先諫霰三韻)
vol03_p18b_entry20		環	264	ᅘᅪᆫ	ɦwan˩	(圓成無端者又璧也)¶↡¶(爾雅肉好如一謂之環又回繞也禮記儒有環堵之室又經解云行則有環佩之聲字亦作還圜又諫韻)
vol03_p19a_entry01		圜	264	ᅘᅪᆫ	ɦwan˩	(後漢冠帶)¶(圜橋門又先韻)
vol03_p19a_entry02		䴉	264	ᅘᅪᆫ	ɦwan˩	(飛貌亦作揚子朱鳥䴉䴉謂鳳凰也又先韻)
vol03_p19a_entry03		𩙽	264	ᅘᅪᆫ	ɦwan˩	(又先韻)
vol03_p19a_entry04		鐶	264	ᅘᅪᆫ	ɦwan˩	(指鐶也)
vol03_p19a_entry05		鍰	264	ᅘᅪᆫ	ɦwan˩	¶(六兩曰鍰又黄鐵一曰錢也小爾雅二十四銖曰兩兩有半曰捷倍捷曰舉倍舉曰鋝鋝謂之鍰宋咸曰舉三兩鍰六兩案大)¶(小爾雅及鄭康成皆曰六兩爲鍰唯説文云六鋝也鋝十二銖二十五分銖之二十三賈逵云俗儒以鋝重六兩周官劔重九)¶(鋝俗儒近是又與環同漢五行志宫門銅鍰師古曰讀與環同)
vol03_p19a_entry06		寰	264	ᅘᅪᆫ	ɦwan˩	(天子封畿内縣又霰韻)
vol03_p19a_entry07		闤	264	ᅘᅪᆫ	ɦwan˩	(市垣)
vol03_p19a_entry08		澴	264	ᅘᅪᆫ	ɦwan˩	¶(漩澴波貌)
vol03_p19a_entry09		鬟	264	ᅘᅪᆫ	ɦwan˩	(總髮)
vol03_p19a_entry10		患	264	ᅘᅪᆫ	ɦwan˩	(憂也病也惡也苦也禍也難也賈誼賦又何足患師古曰合韻音環張華鷦鷯賦與物無)¶(患亦作平聲又諫韻)
vol03_p19a_entry11		轘	264	ᅘᅪᆫ	ɦwan˩	(車裂人又諫韻)
vol03_p19a_entry12		湲	264	ᅘᅪᆫ	ɦwan˩	(侯頑切潺湲水流貌又先韻)
vol03_p19a_entry13	○	跧	265	ᅐᅪᆫ	ʈʂwan	(阻頑切蹲也屈也伏)¶(也蹴也又先韻)
vol03_p19a_entry14	○	姦	266	갼	kian	(居顔切私也詐也婬也左傳亂在外爲姦在内爲宄揚子不姦姦而詐詐俗作姧二女爲奻音)¶↡¶(女閒切又奴還切訟也三女爲姦)
vol03_p19b_entry01		姧	266	갼	kian	
vol03_p19b_entry02	○	菅	266	갼	kian	(草名已漚爲菅詩露彼菅茅左傳或取一編菅杜預曰菅苦也)¶(又寒韻)
vol03_p19b_entry03		閒	266	갼	kian	(同上切中閒記有閒傳漢文紀願請閒師古曰容也猶言中閒也曲禮少閒願有復也音閑是謂閒亦有)¶(兩音)
vol03_p19b_entry04		艱	266	갼	kian	(難也篆作籀文作囏)
vol03_p19b_entry05		囏	266	갼	kian	(周禮恤囏厄)
vol03_p19b_entry06		蕑	266	갼	kian	(蘭也詩方秉蕑兮)
vol03_p19b_entry07	○	顏	267	ᅌᅣᆫ俗얀	(ŋ)jian˩	(牛姦切頟)¶(角曰顏方言湘江之閒謂之𩔣中夏謂之頟東齊謂之顙汝潁淮泗之閒謂之顏又商顏山名當作顏凡从彥者皆然)¶
vol03_p19b_entry08	○	頑	268	ᅌᅪᆫ俗완	(ŋ)wan˩	(五還切癡也鈍也左傳心不則德義之經爲頑)
vol03_p19b_entry09	○	班	269	반	pan	(逋還切列也分也又姓爾雅賦也布與也書班)¶(瑞于羣后記請班諸兄弟之貧者漢書班勞䇿勳注布也亦作頌朌般)
vol03_p19b_entry10		頒	269	반	pan	(頟兩旁曰頒孟子頒白注頒班也頭半白)¶(曰頒又布也賜也一曰大首周禮匪頒注讀爲班布之班亦作班孔安國注論語歸則班賜又大首貌詩有頒其首亦作朌又)¶(眞韻)
vol03_p19b_entry11		肦	269	반	pan	(从肉从分又真韻)
vol03_p19b_entry12		朌	269	반	pan	(賦也記名山大澤不以朌又分也从日月之月)
vol03_p19b_entry13		𣪂	269	반	pan	(玉篇古班字賈誼賦)¶↡¶(𣪂紛其離此郵兮封禪頌𣪂股之獸从丹靑之丹)
vol03_p20a_entry01		攽	269	반	pan	(賜也通作頒宋朝有劉攽又眞韻)
vol03_p20a_entry02		般	269	반	pan	(還也趙充國傳)¶(般師罷兵書作班公輸般人名漢書作魯般又作班又寒韻)
vol03_p20a_entry03		斑	269	반	pan	(駮文亦作班頒又魯斑公孫弘傳注漢有魯斑門亦)¶(作賁如斑白之斑與班頒般不可重用若班列之班與斑文般般頒白頒賜之類義異皆可分押)
vol03_p20a_entry04		賁	269	반	pan	(陸氏易賁卦釋)¶(文賁古班字文章貌又眞軫寘震四韻)
vol03_p20a_entry05		須	269	반	pan	(記大夫以魚須文竹爲笏注用文竹及魚班也隱義云以魚須飾文竹之)¶(邊又魚韻)
vol03_p20a_entry06		扳	269	반	pan	(援也引也挽也公羊傳扳隱而立又諫韻)
vol03_p20a_entry07	○	斒	270	반	pan	(逋閑切色不純)
vol03_p20a_entry08		虨	270	반	pan	(虎文又眞韻)
vol03_p20a_entry09	○¶	虤	271	ᅌᅣᆫ俗얀	(ŋ)jian˩	(五閑切虎怒也)
vol03_p20a_entry10	○	攀	272	판俗펀	pʰan	(披班切自下援上也中从古文作𠬞相如賦仰𠬞橑而捫天師古曰古攀字象兩)¶(手相攀今偏旁作)
vol03_p20a_entry11		眅	272	판	pʰan	(大也多白眼又產韻)
vol03_p20a_entry12	○	蠻	273	만	man˩	(謨還切南夷山海經崇丘之山有鳥如鳧一翼一目相得)¶(乃飛名曰蠻亦作)
vol03_p20a_entry13		𪈿	273	만	man˩	(比翼鳥又謂之鶼鶼)
vol03_p20a_entry14		𪑪	273	만	man˩	(畫車輪)
vol03_p20a_entry15	○	潺	274	ᅑᅡᆫ	ʈʂʱan˩	(鉏山切潺湲水流聲又先韻)
vol03_p20a_entry16		孱	274	ᅑᅡᆫ	ʈʂʱan˩	¶↡¶(懦弱也史記吾王孱王也又先韻)
vol03_p20b_entry01		虥	274	ᅑᅡᆫ	ʈʂʱan˩	(虎淺毛曰虥貓又產諫韻)
vol03_p20b_entry02	○	餐	275	ᅔᅡᆫ	tsʰan	(千山切熟食也字林水澆飯又吞食)¶(亦作䬸)
vol03_p20b_entry03	○	斕	276	란	lan˩	(離閑切斒斕色不純又文貌亦作瞵)
vol03_p20b_entry04		瞵	276	란	lan˩	(晉皇甫謐傳忘青紫之班瞵又眞韻)
vol03_p20b_entry05		潾	276	란	lan˩	(廣韻)¶(水貌又眞震二韻)
vol03_p20b_entry06		闌	2276	란	lan˩	(郎干切門闌又晚也牢也希也褪也盡也衰也殘也階除木句闌也又飲酒半罷半在曰闌又)¶(漢成紀闌入尚方掖門應劭曰無符籍妄入宫曰闌外戚傳闌入殿中薛瓚曰無符傳出入關爲闌西域傳闌出不禁)
vol03_p20b_entry07		𨷻	2276	란	lan˩	¶(妄入宫掖亦作闌)
vol03_p20b_entry08		躝	2276	란	lan˩	(踰也)
vol03_p20b_entry09		讕	2276	란	lan˩	(詆讕誣諱也谷永傳滿讕誣天廣韻逸言也又產諫二韻)
vol03_p20b_entry10		欗	2276	란	lan˩	(木欗桂類)¶(亦作蘭)
vol03_p20b_entry11		蘭	2276	란	lan˩	(香草左傳蘭有國香又林蘭梔子花木蘭木名花名又列子宋有蘭子者張湛曰凡物不知生出主謂之)¶(蘭殷敬順曰史記無符傳出入謂之蘭此蘭子者以技妄遊者疑與闌同)
vol03_p20b_entry12		瀾	2276	란	lan˩	(大波又産諫二韻)
vol03_p20b_entry13		灡	2276	란	lan˩	(潘灡米汁)¶(亦作瀾又產諫二韻)
vol03_p20b_entry14		幱	2276	란	lan˩	(裳連衣廣韻幱衫幱裙也俗作襴監本从蘭誤)
vol03_p20b_entry15		欄	2276	란	lan˩	(木名又霰韻)
vol03_p20b_entry16		爛	2276	란	lan˩	(燦爛光貌)¶↡¶(韓愈華燭光爛爛又諫韻)
vol03_p21a_entry01	○	閑	277	ᅘᅣᆫ	ɦian˩	(何艱切闌也散也冗也暇也習也詩既閑且馳亦作嫺荀子多見曰閑又衞也防也)¶(易閑邪存其誠孟子閑先聖之道)
vol03_p21a_entry02		閒	277	ᅘᅣᆫ	ɦian˩	(暇也習也空隙也俗作閑从門从日月之月俗从日又見上又諫韻)
vol03_p21a_entry03		憪	277	ᅘᅣᆫ	ɦian˩	¶(愉也靜也又產韻)
vol03_p21a_entry04		嫺	277	ᅘᅣᆫ	ɦian˩	(雅也靜也習也通作閑屈原嫺於辭令漢書相如傳雍容嫺雅)
vol03_p21a_entry05		𥊺	277	ᅘᅣᆫ	ɦian˩	(戴目也眄也亦作瞷覵)¶
vol03_p21a_entry06		瞯	277	ᅘᅣᆫ	ɦian˩	(同上又目多白又覘也孟子王使人瞯夫子又曰吾將瞯良人之所之)
vol03_p21a_entry07		覵	277	ᅘᅣᆫ	ɦian˩	(同上又成覵人名又見諫韻)¶
vol03_p21a_entry08		鷳	277	ᅘᅣᆫ	ɦian˩	(鳥名謝恵連雪賦白鷳失素亦作鷴)
vol03_p21a_entry09	○	瓣	278	빤	pʱan˩	(蒲閑切瓜中實又觚又片也又諌韻詩碩人注瓠瓣陸徳明)¶(有平去二音)
vol03_p21a_entry10	○	慳	279	캰	kʰian	(丘閑切固也悋也説文作掔)
vol03_p21a_entry11		掔	279	캰	kʰian	(同上爾雅固也莊子牢也又先諫霰韻)
vol03_p21a_entry12		鬜	279	캰	kʰian	¶(秃髪又轄韻)
vol03_p21a_entry13		顅	279	캰	kʰian	(長脰貌周禮數目顅脰一曰髮少貌)
vol03_p21a_entry14	○	黫	280	ᅙᅣᆫ	ʔian	(烏閑切黑色从黑从西从土从覀誤)
vol03_p21a_entry15		殷	280	ᅙᅣᆫ	ʔian	¶(赤黑色左傳朱殷深也又見眞先軫震四韻)
vol03_p21a_entry16	○	翻	281	ᄫᅡᆫ	fan	(孚艱切反也覆也飛也亦作飜幡反拚)
vol03_p21a_entry17		飜	281	ᄫᅡᆫ	fan	(見廣韻)¶↡¶
vol03_p21b_entry01		幡	281	ᄫᅡᆫ	fan	(説文書兒拭䉉布今人呼幡布内則所謂帉帨是也又與翻同詩捷捷幡幡猶翩翩也又威儀幡幡失威儀貌孟子)¶(幡然改趙注反也相如賦翩幡漢髙紀建瓴水史注云猶建幡也數字通用)
vol03_p21b_entry02		拚	281	ᄫᅡᆫ	fan	(詩拚飛維鳥與翻同又震霰二韻)¶
vol03_p21b_entry03		反	281	ᄫᅡᆫ	fan	(平反理正幽枉也又與翻同張安世傳反水漿後漢書反水不收又産諫二韻)
